﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","16","クリーナー","0020","ジャパネット","0000175","ｽﾏｲﾙ","0016","クリーナー","0160","スティック・ハンディクリーナー","4560258395106","SE9696 回転ﾓｯﾌﾟ ｽｳｨﾝｸﾞZ","0","","77","4,477.00","9,073","1","9,073","4,596","50.66","1.52","1.75","4.86"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016969","RM-FJ21 S ｼｪｰﾊﾞｰ 銀","0","","78","5,866.00","9,073","1","9,073","3,207","35.35","3.83","33.33","0.26"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028318","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～40型","10","","79","3,420.00","4,194","2","8,387","1,547","18.45","15.82","15.82","0.50"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000080","ｱﾙｲﾝｺ","0019","理美容・健康・スポーツ","0190","マッサージ","4969182515732","MCR8819T 首ﾏｯｻｰｼﾞｬｰ","10","","80","4,316.00","8,164","1","8,164","3,848","47.13","3.45","7.33","1.04"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800322","ﾃﾞｼﾞﾀﾙL 200～299枚 2割","10","","81","6.00","29","268","7,797","6,189","79.38","64.93","68.34","0.11"
"","","21","ファッション・時計","0020","ジャパネット","0000118","ｶｼｵ","0021","ファッション・時計","0211","時計・宝飾品","4971850966500","WVA-M630D-2AJF 電波腕時計","10","","82","5,335.00","7,641","1","7,641","2,306","30.18","100.00","100.00","0.07"
"","","12","冷蔵庫","","","","","0012","冷蔵庫","0125","保険料（冷蔵庫）","2087801027977","保険料(冷蔵庫) ｸﾛﾈｺ","10","","83","7,264.00","7,264","1","7,264","0","0.00","2.91","100.00","0.07"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027755","注文品 ﾌｧｯｼｮﾝ/時計","10","","84","5,804.00","7,255","1","7,255","1,451","20.00","2.86","2.86","2.38"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","85","3,600.00","3,600","2","7,200","0","0.00","2.79","100.00","0.07"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000066","ｱｲﾘｽｵｰﾔﾏ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4967576347747","PCF-SC15 ｻｰｷｭﾚｰﾀｰ","0","","86","4,212.00","6,982","1","6,982","2,770","39.67","3.23","3.23","2.02"
"","","13","調理家電","0020","ジャパネット","","","0013","調理家電","0132","その他調理家電","4989082768847","A-76884 おろしｽﾗｲｻｰｾｯﾄ","10","","87","2,964.00","6,346","1","6,346","3,382","53.29","1.32","5.13","1.16"
"","","09","パソコン","","","","","0009","パソコン","0096","保険料（パソコン）","2087801027953","保険料(PC) ｸﾛﾈｺ","10","","88","5,673.00","5,673","1","5,673","0","0.00","2.66","100.00","0.05"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260132997","EJ20301C 6層ﾗｸﾞｶﾊﾞｰ 2帖用 ｸﾞﾚｰ","10","","89","2,226.00","5,437","1","5,437","3,211","59.06","0.92","0.92","5.56"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260102129","EJ20301G 6層ﾗｸﾞｶﾊﾞｰ2帖用ｸﾞﾘｰﾝ","10","","90","2,600.00","5,437","1","5,437","2,837","52.18","0.92","0.92","5.56"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028325","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～55型","10","","91","3,970.00","5,200","1","5,200","1,230","23.65","9.81","9.81","0.50"
"","","13","調理家電","0020","ジャパネット","0000413","BRUNO","0013","調理家電","0132","その他調理家電","4514499132235","BOE034-IV ﾌﾞﾚﾝﾀﾞｰ 薄茶","0","","92","3,120.00","5,000","1","5,000","1,880","37.60","1.04","4.04","1.16"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","","","0019","理美容・健康・スポーツ","0190","マッサージ","2087801118392","配送設置料(ﾏｯｻｰｼﾞﾁｪｱ) M","10","","93","7,364.00","5,000","1","5,000","-2,364","-47.28","2.11","4.49","1.04"
"","","14","洗濯機","0020","ジャパネット","","","0014","洗濯機","0143","配送・設置料（洗濯機）","2087801028202","配達設置(洗濯機) M","10","","94","5,000.00","5,000","1","5,000","0","0.00","5.17","100.00","0.05"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028387","ﾘｻｲｸﾙ 洗濯機","10","","95","3,530.00","4,800","1","4,800","1,270","26.46","9.05","9.05","0.50"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10","","96","1,990.00","2,400","2","4,800","820","17.08","9.05","9.05","0.50"
"","","09","パソコン","0020","ジャパネット","0000191","ｿｰｽﾈｸｽﾄ","0009","パソコン","0091","パソコン付属品","4549804774602","277460 ｽｰﾊﾟｰｾｷｭﾘﾃｨ1台用","10","","97","468.00","4,000","1","4,000","3,532","88.30","1.87","100.00","0.04"
"","","36","その他商品","0020","ジャパネット","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4549077674074","K-KJ53MCC84ｴﾈﾙｰﾌﾟｾｯﾄ","10","","98","2,912.00","4,000","1","4,000","1,088","27.20","15.54","100.00","0.04"
"","","38","リサイクル料","0037","快伸","","","0038","リサイクル料","0380","リサイクル料","2087801028554","ﾘｻｲｸﾙ 洗濯機(持込)","10","","99","4,000.00","4,000","1","4,000","0","0.00","7.54","7.54","0.50"
"","","15","家事用品・家電","0020","ジャパネット","0000286","ﾒﾃｯｸｽ","0015","家事用品・家電","0159","その他家事用品・家電","4513643457835","SYHSPB-3Z ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ","0","","100","1,730.00","3,500","1","3,500","1,770","50.57","23.12","100.00","0.03"
"","","09","パソコン","","","","","0009","パソコン","0095","配送・設置料（パソコン）","2087801028164","PC初期設定料","10","","101","3,000.00","3,000","1","3,000","0","0.00","1.40","81.08","0.03"
"","","16","クリーナー","0020","ジャパネット","0000300","ﾚｲｺｯﾌﾟ･ｼﾞｬﾊﾟﾝ","0016","クリーナー","0162","ふとん・ロボット掃除機","8809248469028","SP-RT2001 標準ﾌｨﾙﾀｰ","10","","102","2,130.00","2,973","1","2,973","843","28.36","0.50","5.92","0.47"
"","","18","空清・暖房器具・サーキュレーター","0050","シャープ","0000167","ｼｬｰﾌﾟ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4974019683829","IZ-CCM1 ｲｵﾝ交換ﾕﾆｯﾄ","10","","103","2,180.00","2,800","1","2,800","620","22.14","1.30","1.30","2.02"
"","","49","その他","0020","ジャパネット","","","0049","その他","0490","配送・設置料(その他)","2087801028462","配送設置料(その他) 宅急便","10","","104","900.00","900","3","2,700","0","0.00","12.28","100.00","0.03"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","2087801028639","PV-BJ700G-014 ｽﾎﾟﾝｼﾞﾌｨﾙﾀｰ","0","","105","333.00","460","5","2,300","635","27.61","0.38","0.44","4.86"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201810024","ﾈｯﾄﾌﾟﾘﾝﾄL･KG 1～99","10","","106","9.00","27","79","2,155","1,444","67.01","17.94","18.89","0.11"
"","","16","クリーナー","0020","ジャパネット","0000024","iRobot社","0016","クリーナー","0162","ふとん・ロボット掃除機","0853816028917","4502891ｸﾘｰﾆﾝｸﾞﾌﾞﾗｼ","10","","107","1,664.00","2,000","1","2,000","336","16.80","0.33","3.98","0.47"
"","","05","カメラ","0034","ハクバ写真産業","0000239","ﾊｸﾊﾞ","0005","カメラ","0055","カメラアクセサリー","4977187289428","ODCP02RDｱｳﾄﾄﾞｱﾎﾟｰﾁ02","10","","108","1,102.00","1,680","1","1,680","578","34.40","0.92","100.00","0.02"
"","","03","写真用品","0030","富士フィルムイメージング","0000254","富士ﾌｨﾙﾑ","0003","写真用品","0031","レンズ付きフィルム","4547410369137","LF S-ACE ｼﾝﾌﾟﾙｴｰｽ27","10","","109","1,200.00","1,600","1","1,600","400","25.00","100.00","100.00","0.02"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10","","110","6.00","36","40","1,457","1,217","83.53","12.13","12.77","0.11"
"","","04","記録メディア","0032","パイオニア","0000020","HIDISC","0004","記録メディア","0040","記録メディア","4984279232330","HDSDH4GCL10UI SD4GB","10","","111","750.00","1,000","1","1,000","250","25.00","4.75","4.75","0.20"
"","","12","冷蔵庫","","","","","0039","修理","0390","修理","2087801027853","修理 見積手数料","10","","112","1,000.00","1,000","1","1,000","0","0.00","0.40","4.51","0.21"
"","","04","記録メディア","0032","パイオニア","0000020","HIDISC","0004","記録メディア","0040","記録メディア","4984279650165","HDSD2GCLJP3 SD2GB","10","","113","680.00","980","1","980","300","30.61","4.66","4.66","0.20"
"","","18","空清・暖房器具・サーキュレーター","0040","東芝","0000035","N/A","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4904530842153","SG-240SP　ｴｱﾘｵﾝｽﾌﾟﾚｰ","10","","114","270.00","455","2","909","369","40.59","0.42","0.42","2.02"
"","","09","パソコン","0020","ジャパネット","","","0009","パソコン","0095","配送・設置料（パソコン）","2087801028417","配送設置(PC)宅急便","10","","115","700.00","700","1","700","0","0.00","0.33","18.92","0.03"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0017","写真複写・加工・データ書込み","0400702100006","ﾌﾟﾘﾝﾄ複写 L","10","","116","6.00","200","3","600","582","97.00","5.00","100.00","0.01"
"","","09","パソコン","0020","ジャパネット","0000105","ｴﾚｺﾑ","0009","パソコン","0092","パソコンアクセサリー","4953103236646","U2C-JB15BK USBｹｰﾌﾞﾙ","10","","117","104.00","400","1","400","296","74.00","0.19","100.00","0.00"
"","","09","パソコン","0020","ジャパネット","","","0009","パソコン","0094","用紙・インク","4969757150825","62-845 A4 用紙","10","","118","94.00","146","1","146","52","35.62","0.07","100.00","0.00"
"","","49","その他","","","","","0049","その他","0499","その他","2087801100557","ﾎﾟｲﾝﾄｶｰﾄﾞ再発行料","10","","119","43.00","100","1","100","57","57.00","0.45","100.00","0.00"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148813","JEFG05DE 柄任せｴｸｾﾙ羽毛D 寒色系","0","","120","0.00","0","0","0","0","0.00","0.00","0.00","5.56"
"","","40","注文品","0010","ソニー","","","0040","注文品","0400","注文品","2087801027595","注文品 ｶﾒﾗ","10","","121","0.00","0","0","0","0","0.00","0.00","0.00","2.38"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000080","ｱﾙｲﾝｺ","0019","理美容・健康・スポーツ","0194","スポーツ・健康器具","4969182518269","AFBX4621R ﾌｨｯﾄﾈｽﾊﾞｲｸｱｶ","10","","122","0.00","0","0","-1,818","-2,234","122.88","-0.77","-3.15","0.54"
"","","08","オーディオ","0020","ジャパネット","","","0008","オーディオ","0087","アクティブスピーカー","4589759901418","SF-MIRAI-5 ﾐﾗｲｽﾋﾟｰｶｰ","0","","123","18,252.00","27,000","-1","-27,000","-8,748","32.40","100.00","100.00","-0.25"