移動日,移動元店舗,移動先店舗,商品コード,商品名,商品容量,数量,単価,金額,入力形能,入庫確定
"2022/10/27","630　しみず倉庫","プラファ店","4987420050371","養命六神丸　592粒","５９２粒","1","7,286","7,286","ハンディー",""
"2022/10/27","630　しみず倉庫","プラファ店","4987433120054","プラセントップ液３０ｍｌ","３０ｍｌ","60","310","18,600","ハンディー",""
"2022/10/27","630　しみず倉庫","プラファ店","4987475118712","パステル FR テープ V α","42 枚","5","605","3,025","ハンディー",""
"2022/10/27","630　しみず倉庫","プラファ店","4987603114531","アイ浄綿　お徳用６０包","６０包","6","309","1,854","ハンディー",""
"2022/10/27","630　しみず倉庫","プラファ店","4515748001852","プレミアム１００エミューエッセンス 15 ｍｌ","１５ｍｌ","2","2,400","4,800","ハンディー",""
"2022/10/27","630　しみず倉庫","プラファ店","4968250820211","湧永　八味地黄丸９００丸","９００丸","1","1,833","1,833","ハンディー",""
"2022/10/27","630　しみず倉庫","大島店","4582368480206","ピュアコラーゲン＋セラミドＤＸ　 150 ｇ","１５０ｇ","1","922","922","ハンディー",""
"2022/10/27","630　しみず倉庫","大島店","4901080701015","新ポリグリップＳ　４０ｇ","４０ｇ","2","406","812","ハンディー",""
"2022/10/27","630　しみず倉庫","大島店","4901080703316","新ポリグリップ無添加　４０ｇ","４０ｇ","4","406","1,624","ハンディー",""
"2022/10/27","630　しみず倉庫","大島店","4968250177216","トコベール３００Ｅ　２６０ｃｐ","２６０ｃｐ","2","2,897","5,794","ハンディー",""
"2022/10/27","630　しみず倉庫","大島店","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","６０ｍｌ","3","3,132","9,396","ハンディー",""
"2022/10/27","630　しみず倉庫","大島店","4968250271310","レオピンファイブＮＥＯ　２４０ｍｌ","２４０ｍｌ","3","10,127","30,381","ハンディー",""
"2022/10/27","630　しみず倉庫","大島店","4968250279118","湧永プレビジョン　スイ－トブロッカ－Ｇ　９０錠","９０錠","4","1,859","7,436","ハンディー",""
